customer_id,city,age_group,segment,signup_date
C04822,Dhaka,35-44,Occasional,2025-08-23
C04823,Dhaka,25-34,High Value,2025-01-31
C04824,Dhaka,35-44,Occasional,2024-04-14
C04825,Dhaka,35-44,Regular,2024-08-21
C04826,Sylhet,25-34,Regular,2025-01-18
C04827,Dhaka,18-24,Occasional,2024-08-08
C04828,Dhaka,18-24,High Value,2024-12-13
C04829,Dhaka,25-34,Regular,2025-09-22
C04830,Dhaka,25-34,Regular,2024-01-14
C04831,Chittagong,35-44,Regular,2024-10-09
C04832,Dhaka,35-44,Occasional,2025-03-18
C04833,Dhaka,45-54,Occasional,2025-07-12
C04834,Dhaka,25-34,Occasional,2024-06-02
C04835,Dhaka,25-34,Regular,2025-10-18
C04836,Dhaka,25-34,Regular,2024-06-20
C04837,Dhaka,18-24,Regular,2024-12-15
C04838,Dhaka,35-44,Regular,2024-01-17
C04839,Dhaka,18-24,Occasional,2025-08-25
C04840,Dhaka,25-34,Regular,2024-11-04
C04841,Sylhet,45-54,Regular,2025-09-26
C04842,Dhaka,25-34,High Value,2024-08-02
C04843,Rajshahi,25-34,High Value,2024-02-08
C04844,Dhaka,25-34,Regular,2025-03-07
C04845,Dhaka,25-34,Occasional,2024-09-18
C04846,Dhaka,25-34,Occasional,2024-05-25
C04847,Dhaka,25-34,Regular,2025-05-30
C04848,Dhaka,55+,Regular,2025-05-26
C04849,Khulna,35-44,Regular,2024-11-18
C04850,Dhaka,35-44,Occasional,2024-10-03
C04851,Dhaka,35-44,High Value,2025-03-26
C04852,Dhaka,35-44,Regular,2024-02-09
C04853,Dhaka,18-24,Occasional,2024-09-13
C04854,Dhaka,35-44,Regular,2024-03-13
C04855,Dhaka,25-34,Regular,2024-06-22
C04856,Dhaka,18-24,Occasional,2025-04-23
C04857,Dhaka,18-24,Regular,2025-06-12
C04858,Dhaka,45-54,Occasional,2025-02-06
C04859,Dhaka,25-34,Occasional,2024-01-19
C04860,Dhaka,25-34,Regular,2025-08-15
C04861,Dhaka,18-24,Occasional,2024-10-13
C04862,Dhaka,18-24,High Value,2024-08-09
C04863,Dhaka,18-24,Occasional,2025-06-10
C04864,Chittagong,45-54,Regular,2024-12-02
C04865,Dhaka,18-24,Occasional,2024-01-02
C04866,Rajshahi,25-34,Regular,2025-05-09
C04867,Dhaka,25-34,Regular,2024-02-18
C04868,Dhaka,25-34,Occasional,2024-08-08
C04869,Dhaka,18-24,Regular,2025-08-10
C04870,Dhaka,25-34,Occasional,2025-08-03
C04871,Rajshahi,35-44,High Value,2025-07-28
C04872,Dhaka,25-34,Regular,2024-03-13
C04873,Dhaka,35-44,Regular,2024-12-03
C04874,Dhaka,35-44,Regular,2024-11-16
C04875,Sylhet,18-24,Regular,2025-05-18
C04876,Chittagong,35-44,Regular,2025-08-14
C04877,Sylhet,25-34,Regular,2024-12-09
C04878,Chittagong,25-34,Occasional,2025-06-14
C04879,Dhaka,35-44,Regular,2024-08-22
C04880,Dhaka,25-34,Regular,2025-02-12
C04881,Dhaka,45-54,Regular,2024-07-18
C04882,Dhaka,55+,Regular,2025-03-17
C04883,Dhaka,18-24,Regular,2024-09-11
C04884,Dhaka,25-34,Regular,2024-04-21
C04885,Dhaka,45-54,Regular,2025-05-01
C04886,Chittagong,35-44,Regular,2025-10-19
C04887,Dhaka,25-34,Occasional,2025-08-17
C04888,Dhaka,25-34,Regular,2025-09-19
C04889,Khulna,18-24,Regular,2025-02-21
C04890,Dhaka,35-44,Regular,2024-04-23
C04891,Chittagong,25-34,High Value,2025-05-16
C04892,Dhaka,25-34,Occasional,2024-05-24
C04893,Dhaka,18-24,Occasional,2025-01-12
C04894,Chittagong,18-24,Occasional,2024-10-27
C04895,Dhaka,25-34,Occasional,2025-01-17
C04896,Chittagong,55+,Regular,2024-09-10
C04897,Dhaka,45-54,Regular,2025-09-03
C04898,Dhaka,25-34,Occasional,2024-09-09
C04899,Dhaka,25-34,Occasional,2025-09-28
C04900,Chittagong,25-34,Regular,2025-09-14
C04901,Dhaka,25-34,Occasional,2024-02-12
C04902,Dhaka,35-44,Occasional,2024-04-12
C04903,Chittagong,25-34,Regular,2024-11-25
C04904,Dhaka,25-34,Occasional,2024-06-15
C04905,Rajshahi,18-24,Regular,2024-01-29
C04906,Dhaka,55+,Regular,2024-10-02
C04907,Dhaka,18-24,High Value,2024-02-02
C04908,Dhaka,55+,Regular,2025-01-31
C04909,Dhaka,35-44,High Value,2024-10-13
C04910,Dhaka,18-24,High Value,2025-03-22
C04911,Khulna,25-34,High Value,2025-05-25
C04912,Dhaka,25-34,Regular,2024-03-19
C04913,Dhaka,35-44,High Value,2024-09-05
C04914,Dhaka,18-24,Occasional,2024-05-25
C04915,Sylhet,35-44,Occasional,2025-01-23
C04916,Dhaka,25-34,Occasional,2025-07-05
C04917,Dhaka,25-34,Occasional,2025-04-04
C04918,Dhaka,18-24,Regular,2024-06-09
C04919,Dhaka,25-34,Occasional,2025-07-31
C04920,Dhaka,18-24,Regular,2025-10-01
C04921,Dhaka,18-24,High Value,2025-04-13
C04922,Dhaka,25-34,Occasional,2025-10-13
C04923,Sylhet,25-34,Occasional,2025-10-08
C04924,Dhaka,25-34,Occasional,2024-09-16
C04925,Dhaka,35-44,Regular,2024-09-29
C04926,Dhaka,45-54,Regular,2025-09-14
C04927,Dhaka,55+,Regular,2025-09-30
C04928,Dhaka,35-44,Regular,2025-05-02
C04929,Chittagong,35-44,High Value,2024-10-11
C04930,Dhaka,18-24,Occasional,2025-04-07
C04931,Rajshahi,55+,Regular,2024-03-25
C04932,Dhaka,25-34,Occasional,2025-09-16
C04933,Sylhet,18-24,Regular,2024-12-13
C04934,Sylhet,18-24,High Value,2024-07-09
C04935,Dhaka,25-34,High Value,2025-09-13
C04936,Dhaka,25-34,Occasional,2024-11-05
C04937,Dhaka,18-24,Occasional,2024-03-08
C04938,Khulna,25-34,Regular,2024-01-18
C04939,Dhaka,25-34,Regular,2024-09-14
C04940,Dhaka,45-54,Occasional,2024-02-12
C04941,Dhaka,45-54,High Value,2025-08-03
C04942,Dhaka,25-34,High Value,2024-01-06
C04943,Khulna,45-54,Occasional,2025-10-18
C04944,Chittagong,25-34,High Value,2025-01-13
C04945,Dhaka,25-34,Occasional,2024-02-29
C04946,Khulna,18-24,High Value,2025-02-09
C04947,Dhaka,35-44,Regular,2025-04-10
C04948,Dhaka,18-24,Occasional,2025-09-12
C04949,Dhaka,18-24,Occasional,2025-06-24
C04950,Dhaka,35-44,Regular,2024-07-30
C04951,Chittagong,35-44,Occasional,2024-03-04
C04952,Dhaka,25-34,Occasional,2024-02-13
C04953,Dhaka,18-24,High Value,2025-10-30
C04954,Dhaka,18-24,Regular,2024-07-29
C04955,Chittagong,25-34,Occasional,2025-02-14
C04956,Chittagong,25-34,High Value,2025-07-28
C04957,Dhaka,35-44,High Value,2024-08-24
C04958,Chittagong,45-54,Occasional,2024-09-07
C04959,Dhaka,18-24,High Value,2024-09-02
C04960,Dhaka,18-24,Occasional,2024-10-30
C04961,Chittagong,18-24,Regular,2024-11-19
C04962,Dhaka,25-34,Occasional,2025-07-04
C04963,Chittagong,18-24,Occasional,2025-06-28
C04964,Dhaka,35-44,High Value,2024-08-06
C04965,Chittagong,18-24,Occasional,2024-12-16
C04966,Dhaka,25-34,Occasional,2024-03-15
C04967,Dhaka,55+,Regular,2024-07-28
C04968,Dhaka,18-24,Occasional,2025-06-30
C04969,Chittagong,25-34,Occasional,2025-06-12
C04970,Dhaka,18-24,Occasional,2025-05-02
C04971,Chittagong,18-24,Occasional,2025-05-13
C04972,Dhaka,25-34,Regular,2024-03-25
C04973,Dhaka,25-34,Regular,2024-10-02
C04974,Dhaka,35-44,Occasional,2025-06-19
C04975,Dhaka,35-44,Occasional,2024-02-23
C04976,Chittagong,35-44,Regular,2025-10-03
C04977,Chittagong,25-34,Regular,2025-03-01
C04978,Chittagong,18-24,Regular,2025-04-02
C04979,Rajshahi,25-34,High Value,2025-01-23
C04980,Dhaka,35-44,Regular,2025-07-15
C04981,Dhaka,35-44,Regular,2025-09-14
C04982,Rajshahi,35-44,High Value,2025-10-05
C04983,Chittagong,25-34,Regular,2025-10-15
C04984,Dhaka,25-34,Occasional,2024-10-23
C04985,Dhaka,18-24,Occasional,2024-05-19
C04986,Dhaka,45-54,Regular,2024-09-05
C04987,Chittagong,35-44,High Value,2024-12-15
C04988,Chittagong,18-24,Occasional,2024-01-21
C04989,Khulna,35-44,Regular,2025-05-25
C04990,Chittagong,45-54,Regular,2024-04-04
C04991,Dhaka,35-44,High Value,2025-07-28
C04992,Khulna,45-54,Regular,2025-09-04
C04993,Sylhet,25-34,Regular,2024-02-22
C04994,Sylhet,18-24,High Value,2025-03-07
C04995,Dhaka,18-24,Occasional,2024-06-01
C04996,Dhaka,25-34,Regular,2024-05-10
C04997,Dhaka,35-44,Occasional,2025-06-03
C04998,Dhaka,25-34,Occasional,2025-01-16
C04999,Chittagong,18-24,Regular,2025-06-05
C05000,Dhaka,25-34,Occasional,2024-04-10
C05001,Dhaka,25-34,Regular,2024-11-27
C05002,Chittagong,25-34,Regular,2024-11-07
C05003,Dhaka,25-34,Regular,2024-06-06
C05004,Khulna,25-34,Occasional,2025-06-24
C05005,Chittagong,55+,Regular,2025-09-26
C05006,Dhaka,35-44,High Value,2025-10-17
C05007,Dhaka,25-34,Occasional,2025-10-26
C05008,Sylhet,45-54,Regular,2025-05-29
C05009,Dhaka,25-34,Regular,2025-06-04
C05010,Dhaka,18-24,High Value,2024-10-04
C05011,Dhaka,18-24,Occasional,2025-09-21
C05012,Dhaka,25-34,Regular,2024-10-09
C05013,Dhaka,35-44,Occasional,2025-01-15
C05014,Dhaka,25-34,Regular,2024-08-07
C05015,Dhaka,25-34,Occasional,2025-04-22
C05016,Chittagong,45-54,Regular,2025-05-23
C05017,Dhaka,18-24,Regular,2024-10-27
C05018,Dhaka,35-44,Regular,2024-05-17
C05019,Chittagong,35-44,Regular,2025-04-20
C05020,Chittagong,45-54,Regular,2024-11-26
C05021,Dhaka,25-34,High Value,2025-01-16
C05022,Dhaka,25-34,Regular,2025-03-30
C05023,Dhaka,18-24,Regular,2024-01-30
C05024,Dhaka,35-44,Regular,2025-01-06
C05025,Dhaka,25-34,High Value,2025-02-15
C05026,Chittagong,35-44,Regular,2025-01-05
C05027,Dhaka,35-44,Regular,2024-05-18
C05028,Dhaka,18-24,Regular,2025-06-08
C05029,Dhaka,25-34,Regular,2025-01-07
C05030,Dhaka,25-34,Regular,2024-11-09
C05031,Chittagong,18-24,Regular,2025-08-02
C05032,Dhaka,25-34,Occasional,2024-05-08
C05033,Dhaka,18-24,Regular,2024-12-08
C05034,Dhaka,25-34,Occasional,2024-01-07
C05035,Dhaka,18-24,Occasional,2025-07-14
C05036,Dhaka,35-44,Regular,2025-05-15
C05037,Dhaka,55+,Occasional,2025-06-22
C05038,Chittagong,35-44,High Value,2025-03-12
C05039,Dhaka,18-24,Occasional,2024-04-07
C05040,Dhaka,25-34,Regular,2024-06-09
C05041,Dhaka,35-44,Occasional,2024-02-23
C05042,Dhaka,18-24,High Value,2025-04-01
C05043,Khulna,18-24,Regular,2025-04-25
C05044,Dhaka,35-44,Regular,2024-10-22
C05045,Sylhet,25-34,Occasional,2024-09-30
C05046,Dhaka,25-34,Regular,2024-06-02
C05047,Dhaka,25-34,Occasional,2025-10-04
C05048,Khulna,35-44,Regular,2025-02-21
C05049,Dhaka,25-34,Regular,2024-07-30
C05050,Rajshahi,25-34,Regular,2024-07-30
C05051,Dhaka,35-44,High Value,2024-02-22
C05052,Dhaka,25-34,Regular,2025-08-04
C05053,Dhaka,18-24,Occasional,2024-08-04
C05054,Dhaka,45-54,High Value,2024-01-02
C05055,Dhaka,18-24,Occasional,2025-02-27
C05056,Dhaka,25-34,Regular,2025-04-28
C05057,Dhaka,18-24,Occasional,2025-10-20
C05058,Dhaka,25-34,Regular,2024-09-06
C05059,Dhaka,25-34,High Value,2025-05-07
C05060,Dhaka,35-44,Occasional,2024-01-30
C05061,Dhaka,25-34,Regular,2024-02-11
C05062,Sylhet,35-44,Occasional,2024-08-10
C05063,Sylhet,18-24,Regular,2024-05-25
C05064,Khulna,45-54,Regular,2024-08-08
C05065,Dhaka,45-54,Occasional,2024-04-05
C05066,Dhaka,18-24,Regular,2024-10-29
C05067,Chittagong,18-24,Regular,2024-07-13
C05068,Dhaka,35-44,Occasional,2024-03-05
C05069,Dhaka,25-34,Regular,2024-08-02
C05070,Rajshahi,45-54,Regular,2025-09-14
C05071,Dhaka,45-54,Occasional,2025-01-01
C05072,Chittagong,18-24,Occasional,2024-02-09
C05073,Dhaka,25-34,Occasional,2025-10-24
C05074,Dhaka,25-34,Regular,2025-08-24
C05075,Dhaka,25-34,Regular,2024-02-27
C05076,Chittagong,18-24,High Value,2024-05-17
C05077,Dhaka,25-34,Regular,2024-03-23
C05078,Dhaka,25-34,Occasional,2024-02-02
C05079,Dhaka,18-24,High Value,2025-10-06
C05080,Chittagong,45-54,High Value,2024-07-28
C05081,Dhaka,18-24,Regular,2024-10-31
C05082,Sylhet,18-24,Occasional,2024-09-21
C05083,Dhaka,45-54,Occasional,2024-09-12
C05084,Chittagong,35-44,High Value,2025-03-04
C05085,Chittagong,18-24,Occasional,2024-10-16
C05086,Dhaka,25-34,Regular,2025-06-30
C05087,Chittagong,25-34,Regular,2024-05-18
C05088,Sylhet,35-44,Occasional,2025-05-14
C05089,Chittagong,18-24,Occasional,2025-03-28
C05090,Dhaka,18-24,Regular,2024-03-26
C05091,Chittagong,18-24,Occasional,2025-02-02
C05092,Chittagong,25-34,Regular,2025-03-24
C05093,Dhaka,25-34,Regular,2024-05-10
C05094,Dhaka,45-54,Regular,2025-10-05
C05095,Chittagong,18-24,Occasional,2024-08-22
C05096,Dhaka,25-34,Regular,2025-01-28
C05097,Chittagong,25-34,Regular,2025-01-25
C05098,Dhaka,25-34,Regular,2025-04-29
C05099,Dhaka,25-34,Regular,2024-12-25
C05100,Chittagong,18-24,Regular,2025-05-29
C05101,Rajshahi,25-34,Occasional,2025-04-16
C05102,Rajshahi,25-34,Occasional,2024-07-31
C05103,Dhaka,55+,Regular,2024-08-31
C05104,Dhaka,18-24,High Value,2025-05-23
C05105,Dhaka,18-24,Regular,2025-02-05
C05106,Dhaka,18-24,Occasional,2024-11-08
C05107,Dhaka,18-24,Regular,2024-07-02
C05108,Dhaka,45-54,Occasional,2024-01-10
C05109,Dhaka,35-44,Occasional,2025-07-24
C05110,Dhaka,45-54,Occasional,2025-01-05
C05111,Chittagong,55+,High Value,2024-05-02
C05112,Dhaka,18-24,Occasional,2025-10-10
C05113,Rajshahi,18-24,Regular,2025-02-21
C05114,Chittagong,35-44,Regular,2025-01-03
C05115,Dhaka,18-24,Regular,2025-07-22
C05116,Khulna,45-54,Regular,2025-05-28
C05117,Dhaka,25-34,Occasional,2024-11-27
C05118,Rajshahi,25-34,Occasional,2025-02-22
C05119,Rajshahi,25-34,High Value,2024-04-14
C05120,Dhaka,25-34,Regular,2025-09-08
C05121,Chittagong,18-24,Regular,2025-10-08
C05122,Dhaka,35-44,High Value,2025-10-25
C05123,Chittagong,35-44,Regular,2025-08-08
C05124,Sylhet,55+,Regular,2024-04-22
C05125,Dhaka,55+,Regular,2024-09-24
C05126,Dhaka,25-34,Regular,2024-02-20
C05127,Sylhet,55+,Occasional,2025-04-05
C05128,Dhaka,25-34,Regular,2025-10-17
C05129,Chittagong,35-44,Regular,2025-07-08
C05130,Dhaka,35-44,Regular,2024-06-19
C05131,Dhaka,25-34,Occasional,2025-09-09
C05132,Dhaka,45-54,Regular,2025-05-18
C05133,Chittagong,18-24,Regular,2025-10-09
C05134,Chittagong,25-34,Occasional,2025-01-06
C05135,Chittagong,18-24,Occasional,2024-05-20
C05136,Dhaka,45-54,Occasional,2024-12-20
C05137,Dhaka,25-34,Regular,2025-04-12
C05138,Dhaka,35-44,Regular,2025-07-17
C05139,Dhaka,18-24,Occasional,2024-03-03
C05140,Dhaka,25-34,Occasional,2024-12-29
C05141,Dhaka,35-44,Occasional,2025-10-25
C05142,Dhaka,25-34,Occasional,2024-01-05
C05143,Dhaka,35-44,Regular,2024-08-19
C05144,Chittagong,25-34,Occasional,2025-09-07
C05145,Dhaka,25-34,Regular,2024-10-20
C05146,Chittagong,25-34,High Value,2025-08-20
C05147,Dhaka,18-24,Occasional,2024-09-09
C05148,Dhaka,25-34,Regular,2025-10-01
C05149,Dhaka,25-34,Regular,2025-08-04
C05150,Rajshahi,25-34,High Value,2024-09-18
C05151,Sylhet,35-44,High Value,2025-07-03
C05152,Dhaka,18-24,High Value,2024-08-16
C05153,Dhaka,25-34,High Value,2024-10-02
C05154,Chittagong,45-54,High Value,2024-03-18
C05155,Dhaka,25-34,Occasional,2024-03-24
C05156,Khulna,35-44,Regular,2024-11-29
C05157,Chittagong,35-44,Occasional,2024-01-08
C05158,Dhaka,18-24,Regular,2024-02-20
C05159,Dhaka,45-54,High Value,2024-04-20
C05160,Dhaka,25-34,Regular,2025-06-29
C05161,Dhaka,35-44,Occasional,2024-01-31
C05162,Dhaka,45-54,Regular,2025-06-10
C05163,Chittagong,25-34,Regular,2024-04-18
C05164,Dhaka,45-54,Occasional,2025-02-12
C05165,Chittagong,25-34,Regular,2024-06-27
C05166,Sylhet,25-34,Occasional,2025-07-30
C05167,Chittagong,35-44,High Value,2025-09-29
C05168,Rajshahi,25-34,Occasional,2024-09-03
C05169,Dhaka,35-44,Occasional,2025-01-21
C05170,Dhaka,18-24,Occasional,2025-04-15
C05171,Dhaka,55+,Occasional,2024-03-22
C05172,Khulna,25-34,Occasional,2024-05-05
C05173,Dhaka,25-34,Regular,2025-08-18
C05174,Khulna,45-54,Occasional,2025-06-06
C05175,Dhaka,35-44,High Value,2025-02-17
C05176,Sylhet,18-24,Regular,2024-11-20
C05177,Khulna,35-44,High Value,2025-06-10
C05178,Dhaka,18-24,Regular,2024-04-28
C05179,Chittagong,18-24,Regular,2024-03-08
C05180,Dhaka,18-24,High Value,2024-11-24
C05181,Chittagong,25-34,Regular,2024-12-12
C05182,Chittagong,18-24,Regular,2024-02-19
C05183,Dhaka,25-34,High Value,2025-10-25
C05184,Chittagong,55+,Regular,2024-08-05
C05185,Dhaka,25-34,Occasional,2024-06-14
C05186,Dhaka,18-24,Regular,2024-02-03
C05187,Dhaka,18-24,Regular,2024-01-17
C05188,Dhaka,18-24,Regular,2025-05-03
C05189,Dhaka,18-24,Regular,2024-10-11
C05190,Chittagong,25-34,High Value,2024-04-13
C05191,Dhaka,55+,Occasional,2024-04-23
C05192,Dhaka,18-24,Regular,2024-10-04
C05193,Sylhet,35-44,Occasional,2024-04-11
C05194,Dhaka,35-44,Occasional,2024-02-29
C05195,Sylhet,25-34,Regular,2025-08-12
C05196,Dhaka,25-34,Occasional,2025-03-06
C05197,Sylhet,25-34,Occasional,2025-01-04
C05198,Rajshahi,35-44,Regular,2024-06-18
C05199,Dhaka,18-24,Regular,2025-09-05
C05200,Dhaka,25-34,Regular,2025-03-21
C05201,Dhaka,25-34,High Value,2024-05-04
C05202,Dhaka,18-24,Regular,2024-08-01
C05203,Dhaka,25-34,Regular,2025-07-28
C05204,Rajshahi,35-44,Regular,2024-03-06
C05205,Chittagong,35-44,Regular,2024-06-22
C05206,Dhaka,45-54,Regular,2024-01-24
C05207,Khulna,25-34,Regular,2025-08-27
C05208,Chittagong,18-24,Occasional,2025-05-07
C05209,Dhaka,25-34,Regular,2024-09-04
C05210,Dhaka,45-54,Occasional,2024-03-23
C05211,Dhaka,25-34,Regular,2025-05-28
C05212,Dhaka,25-34,Occasional,2024-08-04
C05213,Dhaka,35-44,Regular,2025-03-29
C05214,Dhaka,25-34,High Value,2024-07-14
C05215,Dhaka,25-34,Regular,2025-10-20
C05216,Dhaka,18-24,Occasional,2024-02-12
C05217,Khulna,18-24,Regular,2024-10-02
C05218,Dhaka,18-24,Occasional,2024-02-12
C05219,Dhaka,25-34,Occasional,2024-09-27
C05220,Chittagong,25-34,Regular,2024-07-26
C05221,Chittagong,18-24,Occasional,2025-08-12
C05222,Dhaka,25-34,Regular,2024-11-16
C05223,Chittagong,25-34,Regular,2025-02-12
C05224,Sylhet,45-54,Regular,2024-05-07
C05225,Rajshahi,18-24,High Value,2025-09-12
C05226,Rajshahi,35-44,Occasional,2024-12-19
C05227,Chittagong,18-24,High Value,2024-08-03
C05228,Chittagong,25-34,Occasional,2025-08-13
C05229,Khulna,35-44,Regular,2024-08-17
C05230,Chittagong,25-34,Regular,2025-01-16
C05231,Dhaka,45-54,Occasional,2024-03-14
C05232,Dhaka,35-44,Regular,2024-08-29
C05233,Dhaka,18-24,Regular,2024-11-21
C05234,Dhaka,45-54,Occasional,2024-04-07
C05235,Dhaka,45-54,High Value,2025-01-21
C05236,Dhaka,25-34,High Value,2024-12-31
C05237,Sylhet,55+,Regular,2025-01-24
C05238,Chittagong,18-24,Regular,2024-05-01
C05239,Chittagong,35-44,Regular,2025-05-27
C05240,Chittagong,18-24,High Value,2024-07-08
C05241,Sylhet,25-34,Regular,2025-08-23
C05242,Khulna,35-44,Occasional,2025-05-25
C05243,Dhaka,35-44,Occasional,2024-02-16
C05244,Chittagong,18-24,Occasional,2025-09-11
C05245,Dhaka,18-24,Regular,2024-12-26
C05246,Dhaka,35-44,Regular,2025-04-03
C05247,Dhaka,35-44,Regular,2024-05-04
C05248,Dhaka,35-44,High Value,2024-04-04
C05249,Rajshahi,18-24,Regular,2024-03-13
C05250,Chittagong,25-34,Regular,2024-04-15
C05251,Sylhet,45-54,Regular,2025-06-19
C05252,Dhaka,25-34,Regular,2024-04-06
C05253,Dhaka,18-24,Regular,2025-09-26
C05254,Dhaka,18-24,Regular,2025-08-12
C05255,Dhaka,35-44,Occasional,2024-10-02
C05256,Sylhet,25-34,Occasional,2024-01-23
C05257,Chittagong,35-44,Regular,2024-09-13
C05258,Dhaka,18-24,Occasional,2025-05-19
C05259,Dhaka,18-24,Regular,2024-09-18
C05260,Chittagong,18-24,Occasional,2025-10-11
C05261,Dhaka,18-24,High Value,2024-10-21
C05262,Dhaka,35-44,Regular,2025-05-19
C05263,Dhaka,18-24,Regular,2024-04-09
C05264,Khulna,25-34,Regular,2024-05-07
C05265,Dhaka,45-54,Occasional,2025-05-22
C05266,Dhaka,35-44,Regular,2025-09-26
C05267,Dhaka,18-24,Regular,2025-08-24
C05268,Dhaka,25-34,Regular,2025-06-16
C05269,Chittagong,25-34,Regular,2025-04-19
C05270,Chittagong,25-34,High Value,2025-06-29
C05271,Dhaka,35-44,Regular,2024-09-01
C05272,Chittagong,55+,Regular,2024-09-03
C05273,Dhaka,25-34,Regular,2025-07-13
C05274,Dhaka,25-34,Occasional,2024-07-28
C05275,Dhaka,35-44,Occasional,2024-08-29
C05276,Dhaka,18-24,Regular,2024-05-31
C05277,Dhaka,18-24,Regular,2024-09-27
C05278,Chittagong,45-54,Occasional,2025-07-26
C05279,Dhaka,25-34,Regular,2025-01-29
C05280,Dhaka,45-54,Regular,2025-01-20
C05281,Sylhet,35-44,High Value,2025-01-29
C05282,Chittagong,45-54,Regular,2025-09-29
C05283,Dhaka,18-24,Occasional,2025-09-05
C05284,Rajshahi,25-34,Occasional,2024-08-05
C05285,Dhaka,25-34,Regular,2024-07-15
C05286,Rajshahi,25-34,Occasional,2024-07-24
C05287,Dhaka,25-34,Occasional,2024-08-07
C05288,Dhaka,18-24,Regular,2025-03-17
C05289,Dhaka,18-24,Regular,2024-08-19
C05290,Dhaka,35-44,Regular,2024-12-21
C05291,Dhaka,18-24,Regular,2024-12-25
C05292,Chittagong,35-44,Regular,2025-03-12
C05293,Chittagong,25-34,Regular,2025-09-16
C05294,Dhaka,18-24,Occasional,2024-01-18
C05295,Dhaka,25-34,Regular,2025-10-29
C05296,Sylhet,25-34,Regular,2024-06-02
C05297,Dhaka,35-44,Regular,2024-02-16
C05298,Khulna,35-44,Regular,2025-09-24
C05299,Sylhet,35-44,High Value,2024-12-30
C05300,Dhaka,25-34,Regular,2024-04-15
C05301,Rajshahi,35-44,Regular,2025-07-02
C05302,Dhaka,25-34,High Value,2025-08-24
C05303,Dhaka,18-24,Regular,2025-10-02
C05304,Chittagong,35-44,Regular,2025-03-29
C05305,Chittagong,25-34,Regular,2025-02-16
C05306,Dhaka,18-24,Regular,2025-03-08
C05307,Dhaka,45-54,High Value,2024-11-27
C05308,Sylhet,25-34,Regular,2024-07-24
C05309,Chittagong,25-34,Regular,2025-09-12
C05310,Chittagong,45-54,Regular,2025-07-06
C05311,Sylhet,35-44,Regular,2024-03-31
C05312,Chittagong,35-44,Occasional,2025-01-17
C05313,Dhaka,35-44,Occasional,2025-05-26
C05314,Dhaka,18-24,High Value,2024-06-26
C05315,Dhaka,25-34,Regular,2024-01-19
C05316,Dhaka,18-24,Occasional,2025-06-01
C05317,Dhaka,18-24,Occasional,2024-11-13
C05318,Dhaka,18-24,Regular,2025-06-01
C05319,Dhaka,35-44,Regular,2024-10-29
C05320,Dhaka,18-24,Regular,2025-03-05
C05321,Dhaka,45-54,Regular,2024-01-13
C05322,Rajshahi,35-44,High Value,2025-09-16
C05323,Chittagong,18-24,Occasional,2025-01-05
C05324,Dhaka,25-34,Regular,2025-04-01
C05325,Chittagong,45-54,Occasional,2025-07-11
C05326,Dhaka,45-54,Regular,2024-11-22
C05327,Chittagong,18-24,Regular,2025-04-30
C05328,Chittagong,18-24,Regular,2025-08-07
C05329,Chittagong,45-54,Occasional,2024-05-30
C05330,Dhaka,25-34,Regular,2024-06-16
C05331,Chittagong,25-34,Occasional,2024-03-02
C05332,Dhaka,18-24,Regular,2024-04-17
C05333,Dhaka,35-44,Regular,2024-02-22
C05334,Rajshahi,25-34,Regular,2025-06-25
C05335,Khulna,25-34,Regular,2025-09-03
C05336,Chittagong,35-44,Occasional,2024-06-17
C05337,Dhaka,45-54,Regular,2025-01-05
C05338,Khulna,25-34,Regular,2024-01-04
C05339,Dhaka,18-24,Regular,2024-12-17
C05340,Chittagong,25-34,High Value,2024-10-07
C05341,Chittagong,35-44,Regular,2024-12-28
C05342,Sylhet,18-24,Regular,2024-04-11
C05343,Khulna,45-54,Occasional,2024-08-01
C05344,Chittagong,25-34,Occasional,2024-02-10
C05345,Chittagong,25-34,Occasional,2024-12-18
C05346,Khulna,25-34,Occasional,2025-10-06
C05347,Dhaka,18-24,Occasional,2025-02-26
C05348,Dhaka,18-24,Regular,2024-04-27
C05349,Dhaka,25-34,Occasional,2024-03-07
C05350,Khulna,18-24,Occasional,2025-03-29
C05351,Khulna,25-34,Regular,2024-07-09
